Med,Baltic,RR,Ori Ave,Vermont,Connecticut,Charles Place,EE,States Ave,Virginia,Penn Rail,St. James,Tenn Ave,NY Ave,Ken Ave,Indiana,Illinois,B&O Rail,Atlantic Ave,Ventnor Ave,WW,Marvin Gardins,Pacific Ave,NC Ave,Penn Ave,Short Line,Park Place,Boardwalk
0.9366666666666668,1.9600000000000002,2.525,2.1,1.8300000000000005,2.0666666666666673,2.7671428571428565,0.20400000000000001,2.2500000000000004,2.04,2.61,2.652222222222223,2.776666666666667,2.5999999999999996,3.2678181818181833,2.83090909090909,2.766666666666667,2.92,2.9023076923076925,3.1984615384615394,0.1992000000000001,2.819999999999999,2.929333333333334,2.7126666666666672,3.159375,2.46,3.55,2.81
0.95,1.8199999999999996,1.87,2.2343999999999995,2.0519999999999996,2.0600000000000005,2.4100000000000006,0.2210666666666667,2.1357142857142857,2.415,2.715,2.5199999999999996,2.7999999999999994,2.625599999999999,3.496909090909092,2.929090909090909,3.0,2.59,2.851538461538462,2.8769230769230756,0.2352,2.5971428571428574,2.8773333333333335,2.8859999999999997,3.0,2.4,3.07,3.02
1.0066666666666668,1.8533333333333337,2.675,2.2163999999999997,1.8239999999999994,2.2733333333333334,2.1257142857142854,0.23173333333333335,2.042857142857143,2.3625,2.625,2.4266666666666667,2.854444444444445,3.224,2.9700000000000006,2.8963636363636374,2.9333333333333336,2.625,2.995384615384616,2.9615384615384617,0.19279999999999997,2.965714285714285,2.5826666666666664,2.6,3.1875,2.505,3.13,2.63
0.8933333333333333,1.7733333333333334,3.18,2.2908,1.8420000000000005,1.9266666666666667,2.695714285714286,0.19386666666666674,2.2142857142857144,2.3475,3.485,2.5744444444444445,2.737777777777778,2.6688,3.4510909090909085,2.9127272727272726,2.6749999999999994,2.985,2.910769230769232,3.13923076923077,0.18960000000000005,2.734285714285714,2.7386666666666657,2.8513333333333337,2.859375,2.165,3.27,3.31
0.9866666666666667,1.6333333333333335,2.32,2.3856,2.004,1.9199999999999997,2.557142857142857,0.2021333333333334,2.1999999999999997,2.3475,2.935,2.535555555555556,2.971111111111112,2.5616000000000008,2.8636363636363638,3.0272727272727287,2.7416666666666667,2.4,2.9953846153846144,2.9192307692307695,0.22826666666666667,2.545714285714285,2.894666666666667,2.851333333333333,3.009375,2.44,3.36,2.94
0.9033333333333333,1.7733333333333332,2.525,2.0867999999999993,2.0760000000000005,2.0799999999999996,2.4399999999999995,0.2234666666666667,2.157142857142857,2.1,2.72,2.7922222222222235,2.8,2.936000000000001,2.8440000000000003,2.9209090909090913,2.975,3.39,2.86,2.6230769230769226,0.21386666666666676,2.7514285714285704,2.8166666666666655,2.6779999999999995,3.16875,2.405,3.4,2.8
1.0433333333333337,1.8799999999999997,2.4,2.1828000000000003,2.166,2.1533333333333333,2.391428571428571,0.18560000000000007,2.1500000000000004,2.415,2.82,2.66,2.745555555555556,2.6976000000000004,3.529636363636364,2.830909090909091,3.1500000000000004,2.4,2.8430769230769233,2.792307692307693,0.22880000000000003,2.605714285714285,2.877333333333333,2.998666666666667,3.046875,2.475,3.22,2.83
0.9099999999999997,1.9999999999999993,2.91,2.1480000000000006,1.9920000000000002,2.0733333333333333,2.435714285714285,0.24106666666666665,2.3500000000000005,2.3175,2.6,2.5511111111111107,2.87,3.3919999999999995,2.9307272727272733,3.2318181818181824,2.8833333333333337,2.42,3.080000000000001,2.893846153846153,0.192,2.64,2.7993333333333323,2.6259999999999994,3.215625,2.29,3.02,2.87
1.0166666666666666,1.8800000000000006,2.755,2.1084000000000005,1.8599999999999997,2.2733333333333325,2.294285714285714,0.20879999999999999,2.178571428571429,2.4,2.855,2.5511111111111116,2.59,2.952,2.8750909090909085,2.7981818181818188,2.8916666666666653,2.93,3.0376923076923084,2.7669230769230775,0.21306666666666665,2.7,3.111333333333333,2.8340000000000005,3.1125,2.04,3.39,3.12
0.9799999999999999,1.9133333333333333,3.43,2.1048,1.8899999999999997,2.286666666666666,2.6885714285714277,0.17306666666666673,2.3428571428571434,2.3325,2.665,2.6366666666666663,2.691111111111111,2.6639999999999997,3.308727272727274,2.5854545454545454,2.716666666666667,2.84,3.206923076923077,2.8684615384615375,0.20773333333333338,2.7000000000000006,2.721333333333332,2.7299999999999995,3.084375,1.84,3.35,3.03
0.9333333333333332,1.9266666666666665,2.425,2.2380000000000004,2.0819999999999994,2.0533333333333332,2.077142857142857,0.25146666666666667,2.1214285714285714,2.37,2.61,2.6055555555555556,2.6677777777777774,2.8384000000000005,3.2809090909090908,2.822727272727273,2.933333333333333,2.855,2.8938461538461535,2.69076923076923,0.21786666666666674,2.742857142857142,2.582666666666666,2.920666666666668,2.94375,2.435,3.24,3.14
0.9499999999999997,1.873333333333334,2.67,2.1972000000000014,1.9800000000000006,2.173333333333334,2.3457142857142856,0.22693333333333343,2.057142857142858,2.3175,2.54,2.4655555555555555,2.7611111111111115,3.044799999999999,3.1238181818181827,2.569090909090909,2.533333333333333,2.845,2.910769230769231,3.0799999999999987,0.20213333333333341,2.6914285714285717,2.5133333333333328,2.7646666666666664,3.121875,2.655,2.97,3.35
1.0433333333333337,1.8666666666666671,3.15,2.016,2.0159999999999996,1.9733333333333334,2.5557142857142856,0.20426666666666665,2.200000000000001,2.4,2.53,2.605555555555556,2.7455555555555566,2.8336000000000006,3.0403636363636366,2.863636363636365,2.9416666666666664,2.515,3.020769230769231,3.1307692307692303,0.19973333333333337,2.9142857142857137,2.669333333333333,2.7299999999999995,3.046875,2.66,3.29,2.98
1.0366666666666666,1.9733333333333332,2.67,2.1443999999999996,1.9020000000000001,2.2266666666666666,2.5371428571428565,0.18693333333333334,2.0642857142857145,2.3325,3.09,2.5355555555555567,2.745555555555556,2.985600000000001,3.375818181818182,2.920909090909092,3.0083333333333337,2.9,2.9446153846153846,3.1223076923076913,0.2152000000000001,2.6914285714285704,2.868666666666666,2.5393333333333334,3.20625,2.565,3.49,3.24
0.9900000000000001,1.9333333333333333,2.165,1.9860000000000002,1.9980000000000002,2.2266666666666666,2.3000000000000003,0.22080000000000002,1.9642857142857144,2.325,2.885,2.4033333333333338,3.103333333333335,2.7503999999999995,3.2710909090909093,2.6836363636363636,2.825,2.66,3.08,2.809230769230769,0.21626666666666672,2.5114285714285716,3.0420000000000003,2.617333333333333,3.196875,2.415,2.87,3.11
0.9300000000000004,2.073333333333333,2.78,2.2524,1.9680000000000002,2.3933333333333326,2.3771428571428572,0.2157333333333334,2.0142857142857142,2.055,2.65,2.8000000000000007,2.8388888888888886,2.6896000000000004,3.235090909090909,2.716363636363635,3.108333333333334,2.755,2.9107692307692314,2.7669230769230766,0.2365333333333334,2.785714285714286,2.634666666666666,2.764666666666667,3.084375,1.995,3.3,3.03
0.9300000000000002,1.9466666666666665,2.935,2.0603999999999996,2.0220000000000002,1.9533333333333331,2.56,0.2125333333333333,2.171428571428572,2.37,2.87,2.5744444444444445,2.66,2.9872,2.979818181818181,3.1745454545454543,2.941666666666667,3.05,2.7499999999999996,2.893846153846154,0.21333333333333335,2.7,2.7126666666666672,2.7213333333333325,3.253125,2.615,3.39,2.94
1.1033333333333337,2.0,3.38,2.1180000000000008,2.0040000000000004,2.2000000000000006,2.244285714285714,0.2221333333333334,2.0785714285714283,2.2875,2.17,2.5277777777777772,2.893333333333333,3.0383999999999998,3.195818181818183,2.765454545454545,3.3083333333333345,2.495,2.783846153846153,3.054615384615386,0.2141333333333334,2.46,2.851333333333333,2.946666666666666,2.915625,2.265,3.27,2.65
1.04,2.060000000000001,2.375,2.1455999999999995,2.022,1.8666666666666665,2.187142857142857,0.21040000000000003,2.1142857142857143,2.445,2.675,2.8544444444444452,2.8155555555555565,3.1471999999999984,2.7539999999999996,2.7000000000000006,2.791666666666666,2.525,2.995384615384616,2.7669230769230766,0.2082666666666667,2.8371428571428554,2.6433333333333326,2.894666666666667,2.925,2.75,3.03,3.21
0.97,1.84,2.07,2.3052000000000006,2.01,2.0400000000000005,2.495714285714285,0.22160000000000007,2.107142857142858,2.22,2.46,2.4188888888888895,3.165555555555556,3.4319999999999986,3.045272727272728,2.8636363636363633,2.8833333333333333,2.91,3.1307692307692307,2.8684615384615393,0.2144,2.76,2.8080000000000003,2.6693333333333333,3.121875,2.62,3.35,2.82
0.9166666666666667,1.933333333333334,2.67,2.0556,1.9500000000000002,2.1666666666666674,2.5199999999999996,0.2184,2.035714285714286,2.265,2.915,2.5977777777777784,2.6055555555555556,3.0799999999999996,3.0239999999999996,2.6672727272727275,2.7500000000000004,3.175,3.012307692307693,2.9869230769230772,0.2173333333333333,2.8799999999999994,2.591333333333332,2.851333333333332,3.1875,2.645,2.9,2.99
0.9533333333333333,1.6333333333333335,2.405,2.0784,2.3460000000000005,2.2800000000000002,2.4499999999999993,0.1962666666666667,2.0142857142857142,2.445,3.31,2.442222222222222,2.799999999999999,2.9503999999999997,3.4036363636363642,2.5772727272727267,3.0583333333333336,2.54,3.0207692307692313,2.716153846153846,0.23493333333333333,2.5285714285714276,2.7473333333333336,2.868666666666667,2.8875,2.485,3.16,3.02
0.9533333333333335,1.9199999999999997,2.26,2.1216000000000004,2.0100000000000002,2.04,2.237142857142858,0.19706666666666664,2.2214285714285715,2.475,2.695,2.426666666666667,2.582222222222222,3.2848,3.4200000000000004,2.814545454545455,2.875,2.855,3.012307692307694,2.826153846153847,0.20613333333333336,2.682857142857143,2.6000000000000005,2.834000000000001,3.24375,2.55,3.21,3.03
0.8666666666666667,1.893333333333333,2.66,2.310000000000001,1.992,2.1333333333333333,2.1142857142857143,0.19813333333333333,2.0857142857142854,1.995,2.235,2.924444444444444,2.6444444444444444,2.894400000000001,3.1238181818181823,2.8472727272727276,2.9416666666666673,2.81,2.9784615384615387,2.792307692307692,0.19173333333333328,2.7600000000000007,2.9466666666666668,2.7733333333333325,2.94375,2.855,2.98,3.07
0.8166666666666665,1.9533333333333331,2.9,2.0628,1.8179999999999996,2.2933333333333334,2.2357142857142858,0.16080000000000003,2.407142857142857,2.22,2.595,2.558888888888889,2.7222222222222228,2.5696,3.383999999999999,2.7818181818181817,2.8833333333333333,2.4,3.0038461538461534,3.020769230769231,0.2277333333333334,2.5714285714285716,2.833999999999999,2.712666666666666,2.953125,2.32,3.24,3.19
0.7999999999999998,2.0200000000000005,2.71,2.2128,2.082,2.0799999999999996,2.6828571428571424,0.22586666666666666,2.071428571428571,2.3775,2.15,2.4811111111111113,2.5044444444444447,3.0608000000000004,2.8652727272727274,2.9618181818181823,2.8250000000000006,3.075,3.2915384615384626,2.665384615384615,0.2125333333333333,2.58,2.6173333333333333,2.7386666666666657,3.15,2.085,3.16,3.08
0.9366666666666665,1.939999999999999,2.305,2.0879999999999996,2.028,1.9399999999999995,2.4585714285714286,0.20053333333333334,2.0785714285714287,2.2425,2.635,2.667777777777778,2.8777777777777787,2.713600000000001,2.8963636363636365,2.8390909090909093,2.691666666666667,2.71,3.037692307692308,3.2069230769230774,0.23306666666666673,2.399999999999999,2.756,2.99,2.915625,2.74,3.23,3.16
0.9833333333333334,1.7933333333333334,2.76,2.101199999999999,2.0700000000000003,2.3400000000000007,2.501428571428572,0.19760000000000003,2.05,2.1675,2.835,2.6366666666666663,2.5044444444444447,3.056,2.7359999999999998,2.667272727272726,3.2,2.6,3.054615384615385,2.792307692307692,0.19840000000000008,2.6228571428571428,2.9466666666666663,2.833999999999999,3.421875,2.36,3.03,3.03
0.8766666666666665,1.9466666666666665,2.16,2.1384,1.926,2.1,2.6785714285714284,0.192,2.05,2.13,2.53,2.2633333333333328,2.815555555555556,2.7679999999999993,3.1859999999999995,2.9454545454545458,2.841666666666668,2.79,2.673846153846154,3.063076923076923,0.20586666666666673,2.837142857142857,2.799333333333333,2.5566666666666666,2.925,3.165,3.43,2.82
0.8766666666666665,1.94,2.93,2.4372,2.1,1.8599999999999992,2.76,0.20240000000000005,2.2357142857142858,2.2425,2.41,2.5900000000000007,2.8933333333333335,2.787199999999999,3.239999999999999,2.945454545454545,2.8749999999999996,3.09,3.1138461538461537,2.8092307692307696,0.2245333333333334,2.468571428571429,2.617333333333333,2.8859999999999997,3.103125,2.675,3.33,3.0
0.9100000000000003,1.7733333333333334,3.035,2.1936,1.95,2.306666666666666,2.2900000000000005,0.2101333333333333,2.1000000000000005,2.4075,3.385,2.5355555555555562,2.6444444444444444,2.8671999999999995,3.3807272727272726,2.9536363636363636,3.0000000000000004,2.475,2.8938461538461553,3.1138461538461537,0.18666666666666668,2.571428571428571,3.0420000000000003,2.8859999999999997,3.01875,2.305,3.29,3.09
0.8966666666666667,1.8200000000000003,2.49,2.2068,2.0100000000000002,2.0933333333333324,2.5900000000000007,0.20666666666666664,2.371428571428572,2.3025,3.045,2.768888888888889,2.986666666666666,2.9152000000000005,2.783454545454546,3.0109090909090908,2.733333333333334,3.065,3.063076923076924,2.7330769230769225,0.20640000000000003,2.614285714285715,2.7473333333333327,2.712666666666666,3.290625,2.4,3.4,2.97
0.953333333333333,1.78,2.47,2.0435999999999996,2.082,2.266666666666666,2.5657142857142854,0.2208,2.014285714285714,2.37,2.955,2.5822222222222226,2.9866666666666672,3.0047999999999995,2.984727272727273,3.0272727272727273,3.3833333333333333,2.77,3.0038461538461534,2.859999999999998,0.18906666666666674,2.7942857142857145,2.625999999999999,2.5999999999999996,3.046875,2.825,3.03,3.12
0.9033333333333333,1.9799999999999995,2.58,2.2332,1.962,2.0199999999999996,2.4385714285714286,0.20266666666666672,2.007142857142858,2.52,2.465,2.6366666666666667,2.7222222222222228,3.0992,3.272727272727274,2.830909090909089,2.85,2.49,3.376153846153847,2.8092307692307683,0.24213333333333345,2.7942857142857145,2.8079999999999994,2.894666666666666,2.803125,2.11,3.23,3.1
0.9599999999999995,2.0200000000000005,2.19,2.0952,1.992,2.3266666666666667,2.5385714285714287,0.188,2.1999999999999997,2.3625,2.39,2.426666666666667,3.0177777777777783,3.0256000000000007,2.943818181818181,2.8799999999999994,2.966666666666667,2.665,2.7076923076923083,2.9276923076923076,0.19946666666666676,2.76,2.998666666666667,2.868666666666666,2.925,2.58,3.06,3.1
1.026666666666667,2.16,2.13,2.1588000000000003,2.07,1.9733333333333334,2.6471428571428572,0.21600000000000003,2.285714285714285,2.49,2.72,2.745555555555556,2.6133333333333333,2.7983999999999996,3.0518181818181818,2.9700000000000006,3.0166666666666657,2.68,2.9023076923076925,3.003846153846155,0.1858666666666667,2.6742857142857144,2.964,2.6520000000000006,3.43125,2.42,3.01,2.94
0.9966666666666667,1.9600000000000009,2.545,1.8576,1.974,2.213333333333333,2.531428571428571,0.18746666666666667,2.021428571428572,2.1225,2.41,2.7766666666666686,3.111111111111112,2.4176000000000006,3.194181818181819,3.0436363636363644,2.85,2.64,3.1815384615384623,2.80923076923077,0.20666666666666667,2.8200000000000007,2.7213333333333334,2.7126666666666663,3.178125,2.21,3.42,2.9
1.0266666666666666,1.6599999999999997,2.665,1.9548000000000005,1.9559999999999997,2.2733333333333334,2.5971428571428565,0.23146666666666676,2.2714285714285714,2.25,2.88,2.776666666666668,2.6988888888888893,2.6288,3.027272727272727,2.642727272727273,3.1583333333333328,2.75,3.0038461538461543,3.1138461538461537,0.18959999999999994,2.931428571428571,2.582666666666667,2.695333333333333,3.0,2.15,3.45,3.11
0.9033333333333334,2.0266666666666664,2.375,1.903200000000001,2.2139999999999995,2.2466666666666666,2.215714285714287,0.2021333333333335,1.8928571428571428,2.4375,2.435,2.7299999999999995,2.6677777777777787,2.8336,3.5279999999999996,3.035454545454547,2.8083333333333345,2.83,2.8430769230769233,2.699230769230769,0.21493333333333337,2.802857142857144,2.9293333333333327,2.782,2.971875,2.43,3.5,2.83
0.9400000000000002,1.7400000000000002,2.575,2.076,2.1240000000000006,2.22,2.3642857142857143,0.18720000000000003,2.2214285714285715,2.46,2.405,2.5355555555555562,2.994444444444444,2.9855999999999994,3.0698181818181833,2.871818181818182,3.025,2.65,3.020769230769231,2.8176923076923073,0.21306666666666665,2.811428571428571,2.4960000000000004,2.833999999999999,2.971875,2.18,3.2,3.32
0.9666666666666666,1.8266666666666662,2.275,2.2044,1.8839999999999995,2.133333333333334,2.518571428571428,0.20720000000000002,2.071428571428572,2.34,2.685,2.768888888888889,2.6366666666666667,2.916799999999999,3.148363636363638,2.863636363636364,3.0916666666666672,3.275,3.063076923076923,2.817692307692308,0.19173333333333328,2.94,2.6259999999999994,2.7820000000000005,3.028125,2.635,3.01,3.22
0.9066666666666667,1.9066666666666665,2.685,1.8792000000000006,2.112,2.266666666666667,2.4571428571428573,0.22719999999999999,2.0785714285714283,2.13,2.76,2.45,2.9944444444444454,3.0912,3.143454545454547,2.8636363636363638,2.7083333333333326,2.495,2.716153846153847,2.7753846153846156,0.23946666666666677,2.5542857142857143,2.5653333333333337,2.894666666666666,3.271875,2.35,3.12,3.06
